Header,--------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3513,2067,1,0,0,425.7696,849.5246,2,849.5184,0.0062,83,89,0,49.4,1.30E-05,R,HLQLAIR,N,,,,,"2068: Sum of 2 scans. Range 4066 (rt=13.9642, f=2, i=1083) to 4070 (rt=13.9729, f=2, i=1084) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3514,23478,1,0,0,425.7713,849.528,2,849.5184,0.0095,83,89,0,29.49,0.0013,R,HLQLAIR,N,,,,,"1294: Scan 2767 (rt=9.92377, f=2, i=743) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3517,35376,1,0,0,425.772,849.5294,2,849.5184,0.011,83,89,0,27.31,0.0021,R,HLQLAIR,N,,,,,"1317: Scan 2809 (rt=9.90912, f=2, i=739) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3706,22688,1,0,0,431.2007,860.3868,2,860.3875,-0.0008,90,96,0,28.87,0.0013,R,NDEELNK,L,,,,,"504: Scan 1293 (rt=4.8548, f=2, i=228) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3707,34615,1,0,0,431.2008,860.387,2,860.3875,-0.0005,90,96,0,29.79,0.001,R,NDEELNK,L,,,,,"556: Sum of 2 scans. Range 1316 (rt=4.83033, f=2, i=212) to 1317 (rt=4.83252, f=2, i=213) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3708,10679,1,0,0,431.2009,860.3872,2,860.3875,-0.0004,90,96,0,28.43,0.0014,R,NDEELNK,L,,,,,"541: Scan 1321 (rt=4.85695, f=2, i=206) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3709,46077,1,0,0,431.2013,860.3881,2,860.3875,0.0006,90,96,0,28.71,0.0013,R,NDEELNK,L,,,,,"518: Scan 1301 (rt=4.84308, f=2, i=207) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3710,22681,1,0,0,431.2018,860.389,2,860.3875,0.0015,90,96,0,29.82,0.001,R,NDEELNK,L,,,,,"497: Scan 1261 (rt=4.69558, f=2, i=219) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3711,46065,1,0,0,431.202,860.3894,2,860.3875,0.0018,90,96,0,38.52,0.00014,R,NDEELNK,L,,,,,"506: Scan 1257 (rt=4.6431, f=2, i=194) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3712,10669,1,0,0,431.202,860.3895,2,860.3875,0.002,90,96,0,32,0.00063,R,NDEELNK,L,,,,,"531: Scan 1279 (rt=4.66845, f=2, i=193) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3713,525,1,0,0,431.2026,860.3906,2,860.3875,0.0031,90,96,0,31.33,0.00074,R,NDEELNK,L,,,,,"526: Scan 1258 (rt=4.6616, f=2, i=190) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,3715,34603,1,0,0,431.203,860.3914,2,860.3875,0.0039,90,96,0,38.62,0.00014,R,NDEELNK,L,,,,,"544: Scan 1278 (rt=4.65795, f=2, i=201) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5781,48797,1,0,0,472.7657,943.5168,2,943.524,-0.0071,22,30,0,34.53,0.00058,R,AGLQFPVGR,V,,,,,"3238: Sum of 2 scans. Range 6289 (rt=20.5278, f=2, i=1697) to 6290 (rt=20.53, f=2, i=1698) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5782,48824,1,0,0,472.7666,943.5187,2,943.524,-0.0053,22,30,0,53.72,9.20E-06,R,AGLQFPVGR,V,,,,,"3265: Sum of 2 scans. Range 6360 (rt=20.7512, f=2, i=1719) to 6362 (rt=20.7555, f=2, i=1720) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5783,37348,1,0,0,472.7673,943.5201,2,943.524,-0.0039,22,30,0,31.59,0.0017,R,AGLQFPVGR,V,,,,,"3289: Sum of 2 scans. Range 6316 (rt=20.4823, f=2, i=1729) to 6317 (rt=20.4845, f=2, i=1730) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5785,2958,1,0,0,472.7674,943.5202,2,943.524,-0.0037,22,30,0,42.53,0.0001,R,AGLQFPVGR,V,,,,,"2959: Sum of 2 scans. Range 5609 (rt=18.4482, f=2, i=1515) to 5611 (rt=18.4526, f=2, i=1516) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5786,37041,1,0,0,472.7677,943.5209,2,943.524,-0.003,22,30,0,48.1,4.40E-05,R,AGLQFPVGR,V,,,,,"2982: Sum of 2 scans. Range 5680 (rt=18.4686, f=8, i=98) to 5687 (rt=18.4837, f=8, i=99) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5787,3398,1,0,0,472.7679,943.5212,2,943.524,-0.0027,22,30,0,42.93,0.00011,R,AGLQFPVGR,V,,,,,"3399: Sum of 2 scans. Range 6448 (rt=21.0655, f=3, i=1107) to 6451 (rt=21.072, f=3, i=1108) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5788,13555,1,0,0,472.768,943.5215,2,943.524,-0.0024,22,30,0,41.66,0.00012,R,AGLQFPVGR,V,,,,,"3417: Sum of 2 scans. Range 6463 (rt=20.6554, f=2, i=1732) to 6465 (rt=20.6598, f=2, i=1733) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5794,25395,1,0,0,472.7683,943.522,2,943.524,-0.002,22,30,0,29.02,0.0024,R,AGLQFPVGR,V,,,,,"3211: Sum of 2 scans. Range 6283 (rt=20.6512, f=2, i=1768) to 6284 (rt=20.6534, f=2, i=1769) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5795,37374,1,0,0,472.7686,943.5227,2,943.524,-0.0013,22,30,0,44.84,0.00016,R,AGLQFPVGR,V,,,,,"3315: Sum of 2 scans. Range 6383 (rt=20.6943, f=2, i=1751) to 6384 (rt=20.6964, f=2, i=1752) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5796,48498,1,0,0,472.7688,943.523,2,943.524,-0.0009,22,30,0,31.42,0.0011,R,AGLQFPVGR,V,,,,,"2939: Sum of 2 scans. Range 5659 (rt=18.4844, f=2, i=1498) to 5662 (rt=18.4909, f=2, i=1499) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5798,13365,1,0,0,472.7702,943.5257,2,943.524,0.0018,22,30,0,48.43,5.40E-05,R,AGLQFPVGR,V,,,,,"3227: Sum of 2 scans. Range 6068 (rt=19.4802, f=2, i=1613) to 6071 (rt=19.4866, f=2, i=1614) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5799,37187,1,0,0,472.7703,943.526,2,943.524,0.002,22,30,0,48.18,0.00011,R,AGLQFPVGR,V,,,,,"3128: Sum of 2 scans. Range 5980 (rt=19.464, f=2, i=1632) to 5984 (rt=19.4726, f=2, i=1633) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5800,25218,1,0,0,472.7705,943.5264,2,943.524,0.0024,22,30,0,50.03,3.10E-05,R,AGLQFPVGR,V,,,,,"3034: Sum of 2 scans. Range 5892 (rt=19.4478, f=2, i=1633) to 5893 (rt=19.4499, f=2, i=1634) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5801,3097,1,0,0,472.7705,943.5265,2,943.524,0.0025,22,30,0,48.1,5.10E-05,R,AGLQFPVGR,V,,,,,"3098: Scan 5903 (rt=19.4512, f=2, i=1625) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5802,48952,1,0,0,472.7706,943.5266,2,943.524,0.0026,22,30,0,28.58,0.0021,R,AGLQFPVGR,V,,,,,"3393: Sum of 2 scans. Range 6571 (rt=21.3909, f=5, i=343) to 6575 (rt=21.3995, f=5, i=344) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5803,48630,1,0,0,472.7707,943.5269,2,943.524,0.003,22,30,0,48.72,4.60E-05,R,AGLQFPVGR,V,,,,,"3071: Sum of 2 scans. Range 5945 (rt=19.4897, f=2, i=1595) to 5948 (rt=19.4961, f=2, i=1596) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5805,49196,1,0,0,472.7725,943.5304,2,943.524,0.0064,22,30,0,25.55,0.004,R,AGLQFPVGR,V,,,,,"3637: Sum of 2 scans. Range 6951 (rt=22.3944, f=5, i=380) to 6955 (rt=22.4032, f=5, i=381) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5808,3029,1,0,0,472.7737,943.5328,2,943.524,0.0089,22,30,0,53.34,1.50E-05,R,AGLQFPVGR,V,,,,,"3030: Scan 5744 (rt=18.9494, f=2, i=1557) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5809,48567,1,0,0,472.7737,943.5329,2,943.524,0.009,22,30,0,49.69,6.30E-05,R,AGLQFPVGR,V,,,,,"3008: Scan 5793 (rt=18.9859, f=2, i=1539) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5810,13297,1,0,0,472.774,943.5334,2,943.524,0.0094,22,30,0,56.2,5.40E-06,R,AGLQFPVGR,V,,,,,"3159: Scan 5906 (rt=18.9705, f=2, i=1552) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5811,3476,1,0,0,472.7741,943.5337,2,943.524,0.0097,22,30,0,30.72,0.0013,R,AGLQFPVGR,V,,,,,"3477: Sum of 4 scans. Range 6635 (rt=21.6343, f=2, i=1854) to 6652 (rt=21.683, f=3, i=1152) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5812,25149,1,0,0,472.7742,943.5338,2,943.524,0.0098,22,30,0,41.1,0.00032,R,AGLQFPVGR,V,,,,,"2965: Scan 5729 (rt=18.939, f=2, i=1577) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,5813,37117,1,0,0,472.7742,943.5339,2,943.524,0.01,22,30,0,48.61,6.50E-05,R,AGLQFPVGR,V,,,,,"3058: Scan 5822 (rt=18.9625, f=2, i=1579) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_D.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16315,13814,1,0,0,636.8384,1271.6622,2,1271.6721,-0.0099,90,100,1,30.88,0.0026,R,NDEELNKLLGK,V,,,,,"3676: Sum of 2 scans. Range 6850 (rt=21.7508, f=5, i=416) to 6855 (rt=21.7616, f=5, i=417) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16320,48616,1,0,0,636.8387,1271.6628,2,1271.6721,-0.0093,90,100,1,24.46,0.0051,R,NDEELNKLLGK,V,,,,,"3057: Sum of 2 scans. Range 5897 (rt=19.2998, f=2, i=1577) to 5898 (rt=19.302, f=2, i=1578) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16322,25203,1,0,0,636.84,1271.6654,2,1271.6721,-0.0067,90,100,1,26.04,0.0036,R,NDEELNKLLGK,V,,,,,"3019: Sum of 2 scans. Range 5842 (rt=19.2819, f=2, i=1615) to 5843 (rt=19.284, f=2, i=1616) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16323,12897,1,0,0,636.8402,1271.6659,2,1271.6721,-0.0062,90,100,1,60.87,2.00E-06,R,NDEELNKLLGK,V,,,,,"2759: Sum of 2 scans. Range 5220 (rt=16.9188, f=2, i=1364) to 5224 (rt=16.9273, f=2, i=1365) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16325,25068,1,0,0,636.8406,1271.6667,2,1271.6721,-0.0054,90,100,1,38.95,0.00022,R,NDEELNKLLGK,V,,,,,"2884: Sum of 2 scans. Range 5583 (rt=18.4219, f=2, i=1528) to 5585 (rt=18.4263, f=2, i=1529) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16326,2942,1,0,0,636.8407,1271.6668,2,1271.6721,-0.0053,90,100,1,41.5,0.00013,R,NDEELNKLLGK,V,,,,,"2943: Sum of 2 scans. Range 5580 (rt=18.3696, f=2, i=1507) to 5584 (rt=18.3783, f=2, i=1508) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16327,2639,1,0,0,636.8412,1271.6679,2,1271.6721,-0.0042,90,100,1,79.08,3.80E-08,R,NDEELNKLLGK,V,,,,,"2640: Sum of 2 scans. Range 5071 (rt=16.8567, f=3, i=848) to 5075 (rt=16.8654, f=3, i=849) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16329,3080,1,0,0,636.8416,1271.6686,2,1271.6721,-0.0035,90,100,1,23.19,0.0067,R,NDEELNKLLGK,V,,,,,"3081: Sum of 2 scans. Range 5843 (rt=19.2442, f=2, i=1593) to 5845 (rt=19.2486, f=2, i=1594) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16330,13117,1,0,0,636.8424,1271.6702,2,1271.6721,-0.0019,90,100,1,72.62,1.60E-07,R,NDEELNKLLGK,V,,,,,"2979: Sum of 2 scans. Range 5577 (rt=17.9387, f=2, i=1452) to 5581 (rt=17.9473, f=2, i=1453) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16331,2768,1,0,0,636.8425,1271.6704,2,1271.6721,-0.0017,90,100,1,69.34,3.20E-07,R,NDEELNKLLGK,V,,,,,"2769: Scan 5240 (rt=17.3567, f=2, i=1392) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16333,3038,1,0,0,636.8426,1271.6706,2,1271.6721,-0.0015,90,100,1,28.81,0.002,R,NDEELNKLLGK,V,,,,,"3039: Sum of 2 scans. Range 5758 (rt=19.0042, f=3, i=978) to 5761 (rt=19.0106, f=3, i=979) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_A.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16334,24985,1,0,0,636.8426,1271.6707,2,1271.6721,-0.0014,90,100,1,63.74,1.10E-06,R,NDEELNKLLGK,V,,,,,"2801: Sum of 2 scans. Range 5417 (rt=17.9215, f=2, i=1471) to 5420 (rt=17.9279, f=2, i=1472) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16335,13217,1,0,0,636.8428,1271.671,2,1271.6721,-0.0011,90,100,1,29.98,0.0015,R,NDEELNKLLGK,V,,,,,"3079: Sum of 2 scans. Range 5764 (rt=18.4608, f=2, i=1494) to 5767 (rt=18.4675, f=2, i=1495) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_B.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16336,24774,1,0,0,636.8428,1271.6711,2,1271.6721,-0.001,90,100,1,66.8,5.50E-07,R,NDEELNKLLGK,V,,,,,"2590: Sum of 2 scans. Range 5080 (rt=16.9145, f=2, i=1372) to 5084 (rt=16.9232, f=2, i=1373) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_C.raw]"
5,3,H2AJ_BOVIN,sp|Q3ZBX9|H2AJ_BOVIN Histone H2A.J OS=Bos taurus OX=9913 GN=H2AFJ PE=2 SV=1,4031,14011,240,240,16,16,16337,48492,1,0,0,636.8429,1271.6712,2,1271.6721,-0.0008,90,100,1,41.79,0.00012,R,NDEELNKLLGK,V,,,,,"2933: Sum of 4 scans. Range 5649 (rt=18.4584, f=2, i=1496) to 5672 (rt=18.5207, f=2, i=1503) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180602_NoPropTryp_E.raw]"
